DATAFLOW,LAST UPDATE,freq,unit,operator,procstat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SI,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SI,2020,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SK,2012,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SK,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SK,2014,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SK,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SK,2016,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SK,2017,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SK,2019,19,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,SK,2020,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2012,39,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2013,39,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2014,37,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2015,42,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2016,46,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2017,69,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2018,97,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2019,209,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2020,499,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,TR,2021,515,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,UK,2012,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,UK,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,UK,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,UK,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,UK,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,UK,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,UK,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_END,UK,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,AT,2017,7,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,AT,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,AT,2020,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,BG,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,BG,2014,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,BG,2015,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,BG,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,BG,2018,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,BG,2019,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,CZ,2013,7,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,CZ,2014,20,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,CZ,2016,31,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,CZ,2019,20,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,CZ,2020,13,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,HR,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,HR,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,HR,2015,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,HR,2016,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,HR,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,HR,2018,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,HR,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,LV,2014,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,LV,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,LV,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,LV,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,LV,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MK,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MT,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MT,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MT,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MT,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MT,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MT,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MT,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,MT,2020,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,PT,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,PT,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,RO,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,RO,2015,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,RO,2016,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,RO,2017,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_NEW,SK,2014,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,AT,2017,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,AT,2018,10,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,AT,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,AT,2020,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,BG,2013,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,BG,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,BG,2015,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,BG,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,BG,2018,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,BG,2019,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,CZ,2013,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,CZ,2014,8,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,CZ,2016,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,CZ,2019,22,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,CZ,2020,17,r
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,HR,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,HR,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,HR,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,HR,2016,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,HR,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,HR,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,LV,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,LV,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,LV,2017,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,LV,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MK,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MT,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MT,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MT,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MT,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MT,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MT,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MT,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,MT,2020,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,PT,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,PT,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,RO,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,RO,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,RO,2017,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,EXP,REG_WDN,SK,2014,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AL,2021,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2013,14,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2014,23,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2015,55,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2016,57,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2017,66,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2018,62,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2019,58,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2020,71,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,AT,2021,84,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BE,2012,122,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BE,2013,58,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BE,2014,141,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BE,2015,164,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BE,2016,183,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BE,2017,235,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BE,2018,279,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BE,2019,304,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BG,2012,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BG,2013,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BG,2014,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BG,2015,8,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BG,2016,13,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BG,2018,26,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BG,2019,22,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,BG,2021,43,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2012,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2013,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2014,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2015,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2016,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2017,15,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2018,19,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2019,14,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2020,16,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CY,2021,28,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2012,78,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2013,89,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2014,110,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2015,139,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2016,190,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2017,250,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2018,303,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2019,311,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2020,324,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,CZ,2021,359,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2012,308,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2013,300,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2014,1133,b
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2015,1452,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2016,1605,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2017,1687,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2018,1685,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2019,1831,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2020,1889,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DE,2021,1988,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DK,2014,68,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DK,2015,76,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DK,2016,74,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DK,2017,94,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DK,2018,94,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DK,2019,101,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,DK,2020,149,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2012,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2013,10,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2014,9,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2015,16,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2016,26,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2017,33,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2018,33,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2019,38,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2020,38,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EE,2021,47,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2012,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2013,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2014,7,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2015,14,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2016,20,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2017,30,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2018,33,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2019,44,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EL,2020,45,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2012,111,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2013,112,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2014,127,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2015,166,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2016,205,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2017,263,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2018,320,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2019,364,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2020,435,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,ES,2021,472,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU,2014,2916,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU,2015,3694,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU,2016,4076,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU27_2020,2014,2828,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU27_2020,2015,3505,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU27_2020,2016,3941,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU28,2014,2916,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU28,2015,3694,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,EU28,2016,4076,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2012,52,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2013,51,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2014,111,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2015,79,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2016,78,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2017,59,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2019,72,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2020,77,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FI,2021,84,d
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FR,2012,137,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FR,2013,137,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FR,2014,148,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FR,2015,273,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FR,2016,316,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,FR,2017,418,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2012,30,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2013,34,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2014,12,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2015,19,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2016,17,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2017,23,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2018,14,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2019,22,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HR,2021,12,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2012,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2013,15,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2014,16,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2015,21,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2016,34,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2017,36,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2018,42,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2019,44,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2020,57,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,HU,2021,61,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,IE,2013,32,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,IE,2014,10,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,IE,2015,21,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,IMP,REG_END,IE,2016,23,
